"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1862","RT @DeepLearn007: How AI apps are changing the face of the financial sector
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #Banking #t…",FALSE,0,NA,2018-01-29 12:14:21,FALSE,NA,"957950035907391488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aVlorieKerelku",188,TRUE,FALSE,NA,NA
"1863","RT @DeepLearn007: How AI apps are changing the face of the financial sector
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #Banking #t…",FALSE,0,NA,2018-01-29 12:14:18,FALSE,NA,"957950027099525120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nishantnitu1",188,TRUE,FALSE,NA,NA
"1864","Artificial Intelligence in #DigitalMarketing

Real Examples &amp; Future

https://t.co/LdEO6eKTTu  v/ TomasKolafa 
#AI… https://t.co/xZUxH8pWvD",FALSE,0,NA,2018-01-29 12:14:11,TRUE,NA,"957949997366108160",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NIRAV_88",1,FALSE,FALSE,NA,NA
"1865","22 Great Articles and Tutorials on Classification Methods https://t.co/G8vfCSI4Ea
#BigData #MachineLearning #ML",FALSE,0,NA,2018-01-29 12:14:07,FALSE,NA,"957949977078173696",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","ogoldich",1,FALSE,FALSE,NA,NA
"1866","RT @DeepLearn007: The Top 8 IoT Trends For 2018
#AI #MachineLearning #BigData #Marketing #IoT #ML #HealthTech #Retail #martech #tech 
https…",FALSE,0,NA,2018-01-29 12:13:46,FALSE,NA,"957949891841585154",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",261,TRUE,FALSE,NA,NA
"1867","RT @DeepLearn007: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/elSSyEf9G…",FALSE,0,NA,2018-01-29 12:13:44,FALSE,NA,"957949880751636480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mxfflnmxn",179,TRUE,FALSE,NA,NA
"1868","Is “Murder by #MachineLearning” the New “Death by PowerPoint”? via @harvardbiz #AI https://t.co/FCof63UP3q https://t.co/VLslGNTIsY",FALSE,1,NA,2018-01-29 12:13:43,FALSE,NA,"957949878784557056",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","JenPieroth",2,FALSE,FALSE,NA,NA
"1869","RT @DeepLearn007: A Primer on AI in Financial Services
Source: McKinsey Global Institute
#AI #MachineLearning #DeepLearning #BigData #Finte…",FALSE,0,NA,2018-01-29 12:13:38,FALSE,NA,"957949855367917570",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SafetyNetWdrol",202,TRUE,FALSE,NA,NA
"1870","RT @DeepLearn007: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/elSSyEf9G…",FALSE,0,NA,2018-01-29 12:13:26,FALSE,NA,"957949808693555200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aVlorieKerelku",179,TRUE,FALSE,NA,NA
"1871","RT @DeepLearn007: Artificial Intelligence Industry – An Overview by Segment
#AI #MachineLearning #DeepLearning #BigData #Fintech #Marketing…",FALSE,0,NA,2018-01-29 12:13:22,FALSE,NA,"957949788451934208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChristophWuest",297,TRUE,FALSE,NA,NA
"1872","RT @DeepLearn007: 5G will enable a new era of opportunity, says David Bader
#AI #MachineLearning #DeepLearning #BigData #Fintech #ML #DL #H…",FALSE,0,NA,2018-01-29 12:13:20,FALSE,NA,"957949783120973824",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",184,TRUE,FALSE,NA,NA
"1873","RT @DeepLearn007: 5G will enable a new era of opportunity, says David Bader
#AI #MachineLearning #DeepLearning #BigData #Fintech #ML #DL #H…",FALSE,0,NA,2018-01-29 12:13:20,FALSE,NA,"957949780256350208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",184,TRUE,FALSE,NA,NA
"1874","Biased algorithms are everywhere, and no one seems to care: „Algorithmic bias is shaping up to be a major societal… https://t.co/KeVElfTfXV",FALSE,0,NA,2018-01-29 12:13:10,TRUE,NA,"957949740322295808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrMaHu",1,FALSE,FALSE,NA,NA
"1875","RT @SteveOracleIre: Join this 30 min. webcast on Feb 8th @ 11:00 A.M. C.E.T. They will demystify how #MachineLearning &amp; the #InternetofThin…",FALSE,0,NA,2018-01-29 12:12:50,FALSE,NA,"957949654498533377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoFoley",2,TRUE,FALSE,NA,NA
"1876","RT @DeepLearn007: Artificial Intelligence Industry – An Overview by Segment
#AI #MachineLearning #DeepLearning #BigData #Fintech #Marketing…",FALSE,0,NA,2018-01-29 12:12:49,FALSE,NA,"957949650144653312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indusnettech",297,TRUE,FALSE,NA,NA
"1877","RT @DeepLearn007: Machine Learning in Finance – Present and Future Applications
#AI #MachineLearning #deeplearning #Fintech #insurtech #ML…",FALSE,0,NA,2018-01-29 12:12:46,FALSE,NA,"957949640980226048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SafetyNetWdrol",199,TRUE,FALSE,NA,NA
"1878","RT @DeepLearn007: 3 Digital Trends That Will Drive Business Growth In 2018
#AI #MachineLearning #IoT #ML #Chatbots #Digital #EdgeComputing…",FALSE,0,NA,2018-01-29 12:12:46,FALSE,NA,"957949639671599105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",140,TRUE,FALSE,NA,NA
"1879","RT @KirkDBorne: #MachineLearning Guide and Tutorial for Software Engineers: https://t.co/hFM2Rg8oAa #abdsc #BigData #DataScience #DataOps #…",FALSE,0,NA,2018-01-29 12:12:41,FALSE,NA,"957949617097846784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","goomedic",59,TRUE,FALSE,NA,NA
"1880","#AI isn't going anywhere - and it's been around longer than some people think!<ed><U+00A0><U+00BE><ed><U+00B4><U+0096>

#MachineIntelligence… https://t.co/zKQpz2Kcjd",FALSE,1,NA,2018-01-29 12:12:39,TRUE,NA,"957949610076622849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wayseventech",1,FALSE,FALSE,NA,NA
"1881","RT @DeepLearn007: A Primer on AI in Financial Services
Source: McKinsey Global Institute
#AI #MachineLearning #DeepLearning #BigData #Finte…",FALSE,0,NA,2018-01-29 12:12:36,FALSE,NA,"957949598881976327",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreenEutopia1q",202,TRUE,FALSE,NA,NA
"1882","RT @DeepLearn007: How AI apps are changing the face of the financial sector
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #Banking #t…",FALSE,0,NA,2018-01-29 12:12:19,FALSE,NA,"957949527629189120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SafetyNetWdrol",188,TRUE,FALSE,NA,NA
"1883","RT @DeepLearn007: 5 digital trends that will shape 2018
#AI #MachineLearning #Fintech #ML #AR #VR #IoT #Chatbots #tech 
https://t.co/pn8wFH…",FALSE,0,NA,2018-01-29 12:12:13,FALSE,NA,"957949499447697409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",152,TRUE,FALSE,NA,NA
"1884","It is only a matter of time before #HR #chatbots become mainstream and a must-have for all #companies
#HRTech #AI… https://t.co/lWX6arZAI4",FALSE,1,NA,2018-01-29 12:12:07,TRUE,NA,"957949475074457600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IamSurbo",2,FALSE,FALSE,NA,NA
"1885","RT @DeepLearn007: Mobile analytics, VR, AI and apps: 6 retail innovations to watch in 2018
#AI #MachineLearning #ML #AR #VR #IoT #digital #…",FALSE,0,NA,2018-01-29 12:11:55,FALSE,NA,"957949424344485888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",148,TRUE,FALSE,NA,NA
"1886","RT @mclynd: #Google finds that as #ArtificialIntelligence gets more advanced, it gets more aggressive
via @wef |

#AI #MachineLearning #ML…",FALSE,0,NA,2018-01-29 12:11:54,FALSE,NA,"957949419164487681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RelevantTrack",4,TRUE,FALSE,NA,NA
"1887","RT @DeepLearn007: Artificial Intelligence Industry – An Overview by Segment
#AI #MachineLearning #DeepLearning #BigData #Fintech #Marketing…",FALSE,0,NA,2018-01-29 12:11:45,FALSE,NA,"957949383516934144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","npllzwe",297,TRUE,FALSE,NA,NA
"1888","Machine Learning in Finance – Present and Future Applications
#AI #MachineLearning #deeplearning #Fintech #ML… https://t.co/6aZx1xJ7ve",FALSE,0,NA,2018-01-29 12:11:43,TRUE,NA,"957949376457932800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","capitalplussoft",1,FALSE,FALSE,NA,NA
"1889","Certainly an interesting statement on #MachineLearning and resulting confusion over interpretation https://t.co/Gef4x88Gim",FALSE,0,NA,2018-01-29 12:11:40,FALSE,NA,"957949364491751425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","analyticbryan",0,FALSE,FALSE,NA,NA
"1890","RT @DeepLearn007: Machine Learning in Finance – Present and Future Applications
#AI #MachineLearning #deeplearning #Fintech #insurtech #ML…",FALSE,0,NA,2018-01-29 12:11:39,FALSE,NA,"957949359659868160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreenEutopia1q",199,TRUE,FALSE,NA,NA
"1891","RT @TamaraMcCleary: How #AI Makes Organizations More Humane: https://t.co/6vjHhCC4Rf by @JSchleimann  #MachineLearning #FutureOfWork #Digit…",FALSE,0,NA,2018-01-29 12:11:36,FALSE,NA,"957949347362156544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","data_nerd",28,TRUE,FALSE,NA,NA
"1892","RT @MikeQuindazzi: #AI + #Robotics in #Healthcare? In #China, this #Robot just passed the #Medical exam. #IoT #HealthTech #MachineLearning…",FALSE,0,NA,2018-01-29 12:11:31,FALSE,NA,"957949323324641280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","subsidium_ms",254,TRUE,FALSE,NA,NA
"1893","RT @ipfconline1: What Can #DeepLearning Do For Your #Business?
v/ @McKinsey
#AI #NeuralNetworks #MachineLearning #BigData #CX #CustServ #Fi…",FALSE,0,NA,2018-01-29 12:11:20,FALSE,NA,"957949277828984832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArkangelScrap",27,TRUE,FALSE,NA,NA
"1894","#Artificialintelligence helping to decypher ancient Voynich manuscript.

https://t.co/A9ugq5SGjD 

#AI #BigData… https://t.co/7iDO8kcjpz",FALSE,0,NA,2018-01-29 12:11:18,TRUE,NA,"957949269864075264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vf_institute",0,FALSE,FALSE,NA,NA
"1895","RT @DeepLearn007: How AI And Machine Learning Impact Financial Services?
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #IoT #NLP #Ins…",FALSE,0,NA,2018-01-29 12:11:16,FALSE,NA,"957949263782268928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",193,TRUE,FALSE,NA,NA
"1896","RT @DeepLearn007: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/elSSyEf9G…",FALSE,0,NA,2018-01-29 12:11:14,FALSE,NA,"957949251618770944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SafetyNetWdrol",179,TRUE,FALSE,NA,NA
"1897","RT @ipfconline1: Tapping Into Data Capital with Artificial Intelligence and #MachineLearning

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 3 Steps to Prepare Your #Business for the #…",FALSE,0,NA,2018-01-29 12:11:12,FALSE,NA,"957949244370898944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","in22labs",29,TRUE,FALSE,NA,NA
"1898","RT @DeepLearn007: A Primer on AI in Financial Services
Source: McKinsey Global Institute
#AI #MachineLearning #DeepLearning #BigData #Finte…",FALSE,0,NA,2018-01-29 12:11:05,FALSE,NA,"957949214239027200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelMalksey",202,TRUE,FALSE,NA,NA
"1899","RT @DeepLearn007: Mobile First, AI and IoT: Old Buzzwords Are New Again in 2018
#AI #MachineLearning #BigData #Marketing #ML #IoT #Martech…",FALSE,0,NA,2018-01-29 12:10:54,FALSE,NA,"957949170714923008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",121,TRUE,FALSE,NA,NA
"1900","Banking Greatly Underestimates Scope and Speed of Digital Disruption

#fintech #digital #AI #MachineLearning… https://t.co/v2eONAM1M3",FALSE,2,NA,2018-01-29 12:10:53,TRUE,NA,"957949163806720001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","capitalplussoft",0,FALSE,FALSE,NA,NA
"1901","#Artificialintelligence helping to decypher ancient Voynich manuscript.

https://t.co/3Vd84SMGY9

#AI #BigData… https://t.co/vxWeK32DNu",FALSE,0,NA,2018-01-29 12:10:52,TRUE,NA,"957949160661151751",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A_Hersonski",0,FALSE,FALSE,NA,NA
"1902","[slides] End-to-End on the GPU | @CloudExpo #AI #DL #MachineLearning https://t.co/cxUrxGmLWt",FALSE,0,NA,2018-01-29 12:10:50,FALSE,NA,"957949153165955073",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","CRM_CWS_Cloud",0,FALSE,FALSE,NA,NA
"1903","RT @LefebvreRichard: Join this 30 min. webcast on Feb 8th @ 11:00 A.M. C.E.T. They will demystify how #MachineLearning &amp; the #InternetofThi…",FALSE,0,NA,2018-01-29 12:10:50,FALSE,NA,"957949153040101376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JPMichenaud",1,TRUE,FALSE,NA,NA
"1904","RT @DeepLearn007: A Primer on AI in Financial Services
Source: McKinsey Global Institute
#AI #MachineLearning #DeepLearning #BigData #Finte…",FALSE,0,NA,2018-01-29 12:10:48,FALSE,NA,"957949144659890176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",202,TRUE,FALSE,NA,NA
"1905","RT @DeepLearn007: The AI &amp; Machine Learning Glossary for Marketers
#AI #MachineLearning #DeepLearning #BigData #Marketing #ML #DL #DigitalM…",FALSE,0,NA,2018-01-29 12:10:41,FALSE,NA,"957949114393735168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",149,TRUE,FALSE,NA,NA
"1906","RT @ipfconline1: #DeepLearning - A Non-Technical Introduction.
https://t.co/vgd6mj3WCR    [via @gp_pulipaka]
#BigData #DL #MachineLearning…",FALSE,0,NA,2018-01-29 12:10:32,FALSE,NA,"957949075428691968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",40,TRUE,FALSE,NA,NA
"1907","RT @DeepLearn007: How AI apps are changing the face of the financial sector
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #Banking #t…",FALSE,0,NA,2018-01-29 12:10:28,FALSE,NA,"957949061948231682",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreenEutopia1q",188,TRUE,FALSE,NA,NA
"1908","RT @DeepLearn007: How AI apps are changing the face of the financial sector
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #Banking #t…",FALSE,0,NA,2018-01-29 12:10:25,FALSE,NA,"957949045846233089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",188,TRUE,FALSE,NA,NA
"1909","RT @techreview: Meet @Google's @lijiali_vision at #EmTechDigital. @MIT meets Silicon Valley to explore the impact of #AI. #machinelearning,…",FALSE,0,NA,2018-01-29 12:10:21,FALSE,NA,"957949029970841601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoseteCecilio",10,TRUE,FALSE,NA,NA
"1910","RT @DeepLearn007: In the Age of Digital Industry, What’s Next for Intelligent Machines?
#AI #MachineLearning #ML #AR #IoT #Digital #tech 
h…",FALSE,0,NA,2018-01-29 12:10:18,FALSE,NA,"957949019971620864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",165,TRUE,FALSE,NA,NA
"1911","Virtual Reality in the enterprise

{infographic}

https://t.co/mShy0KUcqr

#VirtualReality #CyberSecurity #Security… https://t.co/4ObWCuAUyv",FALSE,2,NA,2018-01-29 12:10:12,TRUE,NA,"957948993962725376",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","karolina_kurzac",1,FALSE,FALSE,NA,NA
"1912","RT @evankirstel: #AI is the new electricity #ArtificalIntelligence #MachineLearning #deeplearning https://t.co/UMC8J8P85P",FALSE,0,NA,2018-01-29 12:10:08,FALSE,NA,"957948978603151360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",227,TRUE,FALSE,NA,NA
"1913","Could #AI and #machinelearning be the front runners for fighting money laundering? - https://t.co/nZX0e3UV0Y",FALSE,1,NA,2018-01-29 12:10:08,FALSE,NA,"957948975407132673",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","we_are_elements",0,FALSE,FALSE,NA,NA
"1914","RT @DeepLearn007: Reinforcement learning explained
#AI #MachineLearning #DeepLearning #ML #DL #ReinforcementLearning #robotics #tech 
https…",FALSE,0,NA,2018-01-29 12:10:04,FALSE,NA,"957948957954592768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",173,TRUE,FALSE,NA,NA
"1915","RT @FinancialBrand: 2018: The ‘Year of AI and Machine Learning’ for Financial Marketers

https://t.co/bMNo1jjclH

#MachineLearning @JimMaro…",FALSE,0,NA,2018-01-29 12:10:03,FALSE,NA,"957948956234932225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonmichaelmoy",6,TRUE,FALSE,NA,NA
"1916","RT @DeepLearn007: How AI,  IoT and Cybersecurity are Transforming Healthcare
#AI #MachineLearning #ML #CyberSecurity #HealthTech #IoT #tech…",FALSE,0,NA,2018-01-29 12:10:03,FALSE,NA,"957948954666299392",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",271,TRUE,FALSE,NA,NA
"1917","RT @DeepLearn007: How AI,  IoT and Cybersecurity are Transforming Healthcare
#AI #MachineLearning #ML #CyberSecurity #HealthTech #IoT #tech…",FALSE,0,NA,2018-01-29 12:10:02,FALSE,NA,"957948950950154243",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",271,TRUE,FALSE,NA,NA
"1918","RT @DeepLearn007: Cyber threats: 2018 and beyond
#AI #MachineLearning #DeepLearning #BigData #ML #DL #CyberSecurity #HealthTech #tech 
http…",FALSE,0,NA,2018-01-29 12:10:00,FALSE,NA,"957948943924629505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",147,TRUE,FALSE,NA,NA
"1919","RT @DeepLearn007: Machine Learning in Finance – Present and Future Applications
#AI #MachineLearning #deeplearning #Fintech #insurtech #ML…",FALSE,0,NA,2018-01-29 12:09:57,FALSE,NA,"957948932205793285",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",199,TRUE,FALSE,NA,NA
"1920","Four Age-Old Business Problems Machine Learning Will Soon Solve
https://t.co/lqlAkyQJIA
#MachineLearning… https://t.co/hptFaWxhr3",FALSE,0,NA,2018-01-29 12:09:55,TRUE,NA,"957948923229999104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaciekGasienica",0,FALSE,FALSE,NA,NA
"1921","RT @chboursin: This Google #ArtificialIntelligence creates an #AI child of it's very own. @wef #MachineLearning #RPA #DeepLearning #Robotic…",FALSE,0,NA,2018-01-29 12:09:54,FALSE,NA,"957948918196785153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",59,TRUE,FALSE,NA,NA
"1922","RT @DeepLearn007: Machine Learning in Finance – Present and Future Applications
#AI #MachineLearning #deeplearning #Fintech #insurtech #ML…",FALSE,0,NA,2018-01-29 12:09:50,FALSE,NA,"957948900035276800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelMalksey",199,TRUE,FALSE,NA,NA
"1923","RT @Ronald_vanLoon: #MachineLearning: What &amp; Why ?
by @doItPramod @codeburstio @tommmitchell |

Read more at https://t.co/8Je2Z3DnBW

#ML #…",FALSE,0,NA,2018-01-29 12:09:49,FALSE,NA,"957948897418133504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maggiyoyo",27,TRUE,FALSE,NA,NA
"1924","RT @DeepLearn007: 10 Real-World Examples of Machine Learning and AI
#AI #MachineLearning #DeepLearning #BigData #Fintech #Insurtech #ML #DL…",FALSE,0,NA,2018-01-29 12:09:49,FALSE,NA,"957948896738717696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",185,TRUE,FALSE,NA,NA
"1925","RT @DeepLearn007: Technology predictions for 2018 from CTO of Hortonworks
#AI #MachineLearning #DeepLearning #BigData #ML #DL #IoT #tech 
h…",FALSE,0,NA,2018-01-29 12:09:45,FALSE,NA,"957948878820659201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",147,TRUE,FALSE,NA,NA
"1926","RT @ipfconline1: 30 Amazing #MachineLearning Projects for the Past Year -v.2018

https://t.co/TPWI2300Gu  @Mybridge v/ @mybridge
#AI #Neura…",FALSE,0,NA,2018-01-29 12:09:39,FALSE,NA,"957948852849475584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CrosalZareus",50,TRUE,FALSE,NA,NA
"1927","RT @DeepLearn007: Machine Learning Driven Technological Revolution
#AI #MachineLearning #Fintech #ML #Banking #tech 
https://t.co/elSSyEf9G…",FALSE,0,NA,2018-01-29 12:09:31,FALSE,NA,"957948822457671680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreenEutopia1q",179,TRUE,FALSE,NA,NA
"1928","RT @DeepLearn007: Artificial Intelligence Industry – An Overview by Segment
#AI #MachineLearning #DeepLearning #BigData #Fintech #Marketing…",FALSE,0,NA,2018-01-29 12:09:28,FALSE,NA,"957948806720577536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",297,TRUE,FALSE,NA,NA
"1929","RT @DeepLearn007: 5 AI trends to watch in 2018
#AI #MachineLearning #DeepLearning #ML #DL #IoT #tech 
https://t.co/aymTh7oB2E https://t.co/…",FALSE,0,NA,2018-01-29 12:09:27,FALSE,NA,"957948802538852354",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",145,TRUE,FALSE,NA,NA
"1930","Artificial Intelligence Industry – An Overview by Segment
#AI #MachineLearning #DeepLearning #BigData #Fintech… https://t.co/EoCgt9Zect",FALSE,0,NA,2018-01-29 12:09:17,TRUE,NA,"957948761019502592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Immobilier_MKI",0,FALSE,FALSE,NA,NA
"1931","RT @DeepLearn007: How AI apps are changing the face of the financial sector
#AI #MachineLearning #DeepLearning #Fintech #ML #DL #Banking #t…",FALSE,0,NA,2018-01-29 12:09:05,FALSE,NA,"957948712659042304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelMalksey",188,TRUE,FALSE,NA,NA
"1932","RT @DeepLearn007: A Primer on AI in Financial Services
Source: McKinsey Global Institute
#AI #MachineLearning #DeepLearning #BigData #Finte…",FALSE,0,NA,2018-01-29 12:09:01,FALSE,NA,"957948696225828864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ratcthre",202,TRUE,FALSE,NA,NA
"1933","RT @kdnuggets: 7 More Steps to Mastering #MachineLearning With #Python #KDN https://t.co/fiyUfjkr10",FALSE,0,NA,2018-01-29 12:08:54,FALSE,NA,"957948666811224066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",13,TRUE,FALSE,NA,NA
"1934","""AI Platform Alice Aims To Help 4 Million Underrepresented Entrepreneurs""  https://t.co/wdHjGVVXTs #design #AI #MachineLearning",FALSE,0,NA,2018-01-29 12:08:51,FALSE,NA,"957948654886768640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlanaCallan",0,FALSE,FALSE,NA,NA
"1935","RT @DeepLearn007: 7 technologies to watch in 2018
#AI #MachineLearning #ML #AR #robotics #IoT #EdgeComputing #5G #digital #tech 
https://t.…",FALSE,0,NA,2018-01-29 12:08:48,FALSE,NA,"957948640894611456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",133,TRUE,FALSE,NA,NA
"1936","RT @gp_pulipaka: Scalable and Accurate Deep Learning for Electronic Health Records. #BigData #DeepLearning #MachineLearning #DataScience #A…",FALSE,0,NA,2018-01-29 12:08:40,FALSE,NA,"957948608292237313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pgbhoyar",18,TRUE,FALSE,NA,NA
"1937","RT @DeepLearn007: Key considerations of AI, IoT and digital transformation
#AI #MachineLearning #ML #IoT #tech 
https://t.co/J5I4ILpRf6 htt…",FALSE,0,NA,2018-01-29 12:08:29,FALSE,NA,"957948562582790144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",161,TRUE,FALSE,NA,NA
"1938","RT @KirkDBorne: The Next Generation of #Drone Technologies for #AI: https://t.co/dqCLbGu5h3 #abdsc #BigData #DataScience #MachineLearning #…",FALSE,0,NA,2018-01-29 12:08:20,FALSE,NA,"957948523428958208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","claycun",58,TRUE,FALSE,NA,NA
"1939","RT @DeepLearn007: Machine Learning in Finance – Present and Future Applications
#AI #MachineLearning #deeplearning #Fintech #insurtech #ML…",FALSE,0,NA,2018-01-29 12:08:17,FALSE,NA,"957948510523060224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ratcthre",199,TRUE,FALSE,NA,NA
